cellId,seed,starter,clearedHeats,wonNormalOrGauntlet,coins,score,hands,discards,censoredAtCap
normal/medium/handRanking/new/astra,2775637536,polish,7,False,43,4033,20,0,False
normal/medium/handRanking/new/astra,2775637537,polish,8,False,53,5221,20,2,False
normal/medium/handRanking/new/astra,2775637538,polish,7,False,43,4220,20,0,False
normal/medium/handRanking/new/astra,2775637539,polish,7,False,43,4458,19,0,False
normal/medium/handRanking/new/astra,2775637540,polish,9,False,63,7385,24,1,False
normal/medium/handRanking/new/astra,2775637541,polish,6,False,33,3277,17,1,False
normal/medium/handRanking/new/astra,2775637542,polish,9,False,63,6913,26,0,False
normal/medium/handRanking/new/astra,2775637543,polish,7,False,43,4463,19,1,False
normal/medium/handRanking/new/astra,2775637544,polish,5,False,26,2461,12,0,False
normal/medium/handRanking/new/astra,2775637545,polish,8,False,53,4755,20,0,False
normal/medium/handRanking/new/astra,2775637546,polish,7,False,43,3895,17,0,False
normal/medium/handRanking/new/astra,2775637547,polish,8,False,53,4921,24,1,False
normal/medium/handRanking/new/astra,2775637548,polish,8,False,53,5640,15,1,False
normal/medium/handRanking/new/astra,2775637549,polish,9,False,63,6679,22,0,False
normal/medium/handRanking/new/astra,2775637550,polish,6,False,33,3710,15,1,False
normal/medium/handRanking/new/astra,2775637551,polish,7,False,43,3707,14,0,False
normal/medium/handRanking/new/astra,2775637552,polish,7,False,43,3841,23,1,False
normal/medium/handRanking/new/astra,2775637553,polish,8,False,53,5472,24,0,False
normal/medium/handRanking/new/astra,2775637554,polish,5,False,26,2147,9,0,False
normal/medium/handRanking/new/astra,2775637555,polish,5,False,26,2281,11,0,False
normal/medium/handRanking/new/astra,2775637556,polish,11,False,89,10379,28,0,False
normal/medium/handRanking/new/astra,2775637557,polish,8,False,53,5340,24,1,False
normal/medium/handRanking/new/astra,2775637558,polish,8,False,53,4867,25,1,False
normal/medium/handRanking/new/astra,2775637559,polish,8,False,53,5352,16,0,False
normal/medium/handRanking/new/astra,2775637560,polish,8,False,53,5465,22,0,False
normal/medium/handRanking/new/astra,2775637561,polish,7,False,43,3797,17,0,False
normal/medium/handRanking/new/astra,2775637562,polish,5,False,26,2361,14,0,False
normal/medium/handRanking/new/astra,2775637563,polish,8,False,53,5438,23,0,False
normal/medium/handRanking/new/astra,2775637564,polish,5,False,26,2346,15,0,False
normal/medium/handRanking/new/astra,2775637565,polish,6,False,33,2545,14,0,False
normal/medium/handRanking/new/astra,2775637566,polish,7,False,43,3422,16,0,False
normal/medium/handRanking/new/astra,2775637567,polish,5,False,26,2015,11,0,False
normal/medium/handRanking/new/astra,2775637568,polish,8,False,53,4459,28,1,False
normal/medium/handRanking/new/astra,2775637569,polish,8,False,53,5011,23,3,False
normal/medium/handRanking/new/astra,2775637570,polish,5,False,26,2210,13,0,False
normal/medium/handRanking/new/astra,2775637571,polish,5,False,26,2023,15,0,False
normal/medium/handRanking/new/astra,2775637572,polish,9,False,63,6937,24,0,False
normal/medium/handRanking/new/astra,2775637573,polish,8,False,53,5277,24,0,False
normal/medium/handRanking/new/astra,2775637574,polish,8,False,53,5293,18,0,False
normal/medium/handRanking/new/astra,2775637575,polish,5,False,26,2022,12,1,False
normal/medium/handRanking/new/astra,2775637576,polish,6,False,33,3203,13,0,False
normal/medium/handRanking/new/astra,2775637577,polish,8,False,53,4809,22,0,False
normal/medium/handRanking/new/astra,2775637578,polish,8,False,53,5451,20,0,False
normal/medium/handRanking/new/astra,2775637579,polish,9,False,63,7358,22,0,False
normal/medium/handRanking/new/astra,2775637580,polish,10,False,76,8072,27,1,False
normal/medium/handRanking/new/astra,2775637581,polish,7,False,43,3795,15,0,False
normal/medium/handRanking/new/astra,2775637582,polish,7,False,43,3788,16,3,False
normal/medium/handRanking/new/astra,2775637583,polish,8,False,53,4789,18,0,False
normal/medium/handRanking/new/astra,2775637584,polish,7,False,43,4058,16,0,False
normal/medium/handRanking/new/astra,2775637585,polish,11,False,89,9962,32,1,False
normal/medium/handRanking/new/astra,2775637586,polish,8,False,53,4895,22,2,False
normal/medium/handRanking/new/astra,2775637587,polish,8,False,53,5464,21,0,False
normal/medium/handRanking/new/astra,2775637588,polish,8,False,53,5580,24,1,False
normal/medium/handRanking/new/astra,2775637589,polish,6,False,33,2990,15,0,False
normal/medium/handRanking/new/astra,2775637590,polish,7,False,43,4357,19,0,False
normal/medium/handRanking/new/astra,2775637591,polish,8,False,53,5561,27,1,False
normal/medium/handRanking/new/astra,2775637592,polish,10,False,76,10050,28,2,False
normal/medium/handRanking/new/astra,2775637593,polish,8,False,53,4762,18,0,False
normal/medium/handRanking/new/astra,2775637594,polish,10,False,76,8719,23,0,False
normal/medium/handRanking/new/astra,2775637595,polish,8,False,53,4646,23,0,False
normal/medium/handRanking/new/astra,2775637596,polish,8,False,53,5061,17,0,False
normal/medium/handRanking/new/astra,2775637597,polish,6,False,33,3263,11,0,False
normal/medium/handRanking/new/astra,2775637598,polish,9,False,63,7197,24,1,False
normal/medium/handRanking/new/astra,2775637599,polish,9,False,63,6859,24,0,False
normal/medium/handRanking/new/astra,2775637600,polish,11,False,89,10056,34,1,False
normal/medium/handRanking/new/astra,2775637601,polish,8,False,53,4897,19,0,False
normal/medium/handRanking/new/astra,2775637602,polish,7,False,43,3720,16,1,False
normal/medium/handRanking/new/astra,2775637603,polish,5,False,26,1931,17,0,False
normal/medium/handRanking/new/astra,2775637604,polish,10,False,76,8716,26,0,False
normal/medium/handRanking/new/astra,2775637605,polish,5,False,26,2223,14,0,False
normal/medium/handRanking/new/astra,2775637606,polish,9,False,63,7473,22,0,False
normal/medium/handRanking/new/astra,2775637607,polish,7,False,43,3822,20,0,False
normal/medium/handRanking/new/astra,2775637608,polish,7,False,43,3716,15,1,False
normal/medium/handRanking/new/astra,2775637609,polish,8,False,53,4837,26,0,False
normal/medium/handRanking/new/astra,2775637610,polish,8,False,53,5701,20,0,False
normal/medium/handRanking/new/astra,2775637611,polish,8,False,53,4957,24,2,False
normal/medium/handRanking/new/astra,2775637612,polish,5,False,26,2181,15,1,False
normal/medium/handRanking/new/astra,2775637613,polish,8,False,53,5918,19,0,False
normal/medium/handRanking/new/astra,2775637614,polish,6,False,33,2721,19,0,False
normal/medium/handRanking/new/astra,2775637615,polish,7,False,43,4393,21,0,False
normal/medium/handRanking/new/astra,2775637616,polish,9,False,63,6607,21,0,False
normal/medium/handRanking/new/astra,2775637617,polish,7,False,43,4019,22,0,False
normal/medium/handRanking/new/astra,2775637618,polish,10,False,76,8509,28,0,False
normal/medium/handRanking/new/astra,2775637619,polish,5,False,26,2016,10,0,False
normal/medium/handRanking/new/astra,2775637620,polish,7,False,43,3826,14,0,False
normal/medium/handRanking/new/astra,2775637621,polish,8,False,53,4809,22,0,False
normal/medium/handRanking/new/astra,2775637622,polish,7,False,43,3532,19,0,False
normal/medium/handRanking/new/astra,2775637623,polish,9,False,63,6775,25,1,False
normal/medium/handRanking/new/astra,2775637624,polish,8,False,53,4469,24,0,False
normal/medium/handRanking/new/astra,2775637625,polish,10,False,76,9734,22,0,False
normal/medium/handRanking/new/astra,2775637626,polish,5,False,26,2565,15,0,False
normal/medium/handRanking/new/astra,2775637627,polish,10,False,76,9171,27,0,False
normal/medium/handRanking/new/astra,2775637628,polish,6,False,33,2987,14,0,False
normal/medium/handRanking/new/astra,2775637629,polish,8,False,53,5297,27,0,False
normal/medium/handRanking/new/astra,2775637630,polish,8,False,53,5511,17,3,False
normal/medium/handRanking/new/astra,2775637631,polish,8,False,53,5612,23,0,False
normal/medium/handRanking/new/astra,2775637632,polish,8,False,53,4927,24,0,False
normal/medium/handRanking/new/astra,2775637633,polish,8,False,53,4431,25,1,False
normal/medium/handRanking/new/astra,2775637634,polish,7,False,43,3690,21,0,False
normal/medium/handRanking/new/astra,2775637635,polish,8,False,53,5798,21,0,False
normal/medium/handRanking/new/astra,2775637636,polish,8,False,53,5170,19,1,False
normal/medium/handRanking/new/astra,2775637637,polish,11,False,89,9897,34,1,False
normal/medium/handRanking/new/astra,2775637638,polish,8,False,53,5036,21,2,False
normal/medium/handRanking/new/astra,2775637639,polish,6,False,33,3187,14,1,False
normal/medium/handRanking/new/astra,2775637640,polish,7,False,43,4522,17,0,False
normal/medium/handRanking/new/astra,2775637641,polish,10,False,76,9341,28,0,False
normal/medium/handRanking/new/astra,2775637642,polish,5,False,26,2111,13,0,False
normal/medium/handRanking/new/astra,2775637643,polish,8,False,53,5151,19,1,False
normal/medium/handRanking/new/astra,2775637644,polish,9,False,63,6840,23,0,False
normal/medium/handRanking/new/astra,2775637645,polish,8,False,53,5166,19,2,False
normal/medium/handRanking/new/astra,2775637646,polish,8,False,53,4938,21,1,False
normal/medium/handRanking/new/astra,2775637647,polish,8,False,53,5347,20,0,False
normal/medium/handRanking/new/astra,2775637648,polish,8,False,53,4983,21,0,False
normal/medium/handRanking/new/astra,2775637649,polish,7,False,43,3776,22,1,False
normal/medium/handRanking/new/astra,2775637650,polish,8,False,53,5121,23,3,False
normal/medium/handRanking/new/astra,2775637651,polish,6,False,33,3353,13,1,False
normal/medium/handRanking/new/astra,2775637652,polish,9,False,63,6633,23,2,False
normal/medium/handRanking/new/astra,2775637653,polish,7,False,43,3896,18,0,False
normal/medium/handRanking/new/astra,2775637654,polish,8,False,53,5713,20,0,False
normal/medium/handRanking/new/astra,2775637655,polish,5,False,26,2348,10,0,False
normal/medium/handRanking/new/astra,2775637656,polish,6,False,33,3188,13,1,False
normal/medium/handRanking/new/astra,2775637657,polish,7,False,43,4109,16,0,False
normal/medium/handRanking/new/astra,2775637658,polish,8,False,53,5259,21,0,False
normal/medium/handRanking/new/astra,2775637659,polish,6,False,33,2901,13,2,False
normal/medium/handRanking/new/astra,2775637660,polish,7,False,43,3896,21,0,False
normal/medium/handRanking/new/astra,2775637661,polish,8,False,53,5647,18,1,False
normal/medium/handRanking/new/astra,2775637662,polish,8,False,53,5207,19,4,False
normal/medium/handRanking/new/astra,2775637663,polish,7,False,43,3968,15,0,False
normal/medium/handRanking/new/astra,2775637664,polish,8,False,53,4777,25,1,False
normal/medium/handRanking/new/astra,2775637665,polish,8,False,53,5205,21,1,False
normal/medium/handRanking/new/astra,2775637666,polish,7,False,43,4065,19,3,False
normal/medium/handRanking/new/astra,2775637667,polish,9,False,63,6697,26,0,False
normal/medium/handRanking/new/astra,2775637668,polish,7,False,43,4596,18,3,False
normal/medium/handRanking/new/astra,2775637669,polish,8,False,53,5610,19,0,False
normal/medium/handRanking/new/astra,2775637670,polish,7,False,43,4261,23,0,False
normal/medium/handRanking/new/astra,2775637671,polish,8,False,53,5638,23,0,False
normal/medium/handRanking/new/astra,2775637672,polish,8,False,53,4618,16,0,False
normal/medium/handRanking/new/astra,2775637673,polish,8,False,53,5185,22,1,False
normal/medium/handRanking/new/astra,2775637674,polish,7,False,43,4365,20,1,False
normal/medium/handRanking/new/astra,2775637675,polish,7,False,43,3889,18,0,False
normal/medium/handRanking/new/astra,2775637676,polish,8,False,53,5019,21,0,False
normal/medium/handRanking/new/astra,2775637677,polish,8,False,53,4775,21,2,False
normal/medium/handRanking/new/astra,2775637678,polish,8,False,53,5417,23,3,False
normal/medium/handRanking/new/astra,2775637679,polish,4,False,19,1512,12,0,False
normal/medium/handRanking/new/astra,2775637680,polish,7,False,43,4481,18,0,False
normal/medium/handRanking/new/astra,2775637681,polish,10,False,76,8749,33,1,False
normal/medium/handRanking/new/astra,2775637682,polish,8,False,53,5691,19,1,False
normal/medium/handRanking/new/astra,2775637683,polish,8,False,53,5454,20,0,False
normal/medium/handRanking/new/astra,2775637684,polish,7,False,43,3316,18,1,False
normal/medium/handRanking/new/astra,2775637685,polish,7,False,43,4456,20,1,False
normal/medium/handRanking/new/astra,2775637686,polish,6,False,33,2963,15,0,False
normal/medium/handRanking/new/astra,2775637687,polish,8,False,53,5161,17,0,False
normal/medium/handRanking/new/astra,2775637688,polish,8,False,53,5158,22,0,False
normal/medium/handRanking/new/astra,2775637689,polish,6,False,33,3050,17,0,False
normal/medium/handRanking/new/astra,2775637690,polish,7,False,43,3821,18,1,False
normal/medium/handRanking/new/astra,2775637691,polish,9,False,63,6829,27,3,False
normal/medium/handRanking/new/astra,2775637692,polish,5,False,26,2263,18,0,False
normal/medium/handRanking/new/astra,2775637693,polish,7,False,43,4168,17,0,False
normal/medium/handRanking/new/astra,2775637694,polish,5,False,26,2478,13,0,False
normal/medium/handRanking/new/astra,2775637695,polish,8,False,53,4998,22,1,False
normal/medium/handRanking/new/astra,2775637696,polish,9,False,63,7327,25,1,False
normal/medium/handRanking/new/astra,2775637697,polish,6,False,33,2562,14,0,False
normal/medium/handRanking/new/astra,2775637698,polish,7,False,43,3990,16,1,False
normal/medium/handRanking/new/astra,2775637699,polish,10,False,76,8798,31,0,False
normal/medium/handRanking/new/astra,2775637700,polish,8,False,53,5019,22,0,False
normal/medium/handRanking/new/astra,2775637701,polish,7,False,43,3957,19,0,False
normal/medium/handRanking/new/astra,2775637702,polish,8,False,53,4925,29,2,False
normal/medium/handRanking/new/astra,2775637703,polish,11,False,89,10730,29,0,False
normal/medium/handRanking/new/astra,2775637704,polish,10,False,76,8148,27,0,False
normal/medium/handRanking/new/astra,2775637705,polish,5,False,26,2275,14,0,False
normal/medium/handRanking/new/astra,2775637706,polish,9,False,63,7669,23,1,False
normal/medium/handRanking/new/astra,2775637707,polish,8,False,53,5304,22,1,False
normal/medium/handRanking/new/astra,2775637708,polish,8,False,53,5766,24,2,False
normal/medium/handRanking/new/astra,2775637709,polish,5,False,26,2148,16,0,False
normal/medium/handRanking/new/astra,2775637710,polish,9,False,63,6651,25,0,False
normal/medium/handRanking/new/astra,2775637711,polish,7,False,43,4096,19,0,False
normal/medium/handRanking/new/astra,2775637712,polish,7,False,43,3295,19,0,False
normal/medium/handRanking/new/astra,2775637713,polish,8,False,53,5575,21,2,False
normal/medium/handRanking/new/astra,2775637714,polish,8,False,53,4866,25,1,False
normal/medium/handRanking/new/astra,2775637715,polish,8,False,53,5499,23,2,False
normal/medium/handRanking/new/astra,2775637716,polish,9,False,63,6655,26,0,False
normal/medium/handRanking/new/astra,2775637717,polish,9,False,63,6951,26,0,False
normal/medium/handRanking/new/astra,2775637718,polish,9,False,63,7029,23,1,False
normal/medium/handRanking/new/astra,2775637719,polish,9,False,63,7096,24,1,False
normal/medium/handRanking/new/astra,2775637720,polish,8,False,53,5669,18,1,False
normal/medium/handRanking/new/astra,2775637721,polish,8,False,53,4033,28,1,False
normal/medium/handRanking/new/astra,2775637722,polish,9,False,63,6885,23,2,False
normal/medium/handRanking/new/astra,2775637723,polish,9,False,63,7395,26,1,False
normal/medium/handRanking/new/astra,2775637724,polish,7,False,43,4657,16,0,False
normal/medium/handRanking/new/astra,2775637725,polish,9,False,63,7305,26,0,False
normal/medium/handRanking/new/astra,2775637726,polish,8,False,53,4684,20,0,False
normal/medium/handRanking/new/astra,2775637727,polish,8,False,53,5619,19,1,False
normal/medium/handRanking/new/astra,2775637728,polish,5,False,26,2312,12,1,False
normal/medium/handRanking/new/astra,2775637729,polish,8,False,53,5410,23,1,False
normal/medium/handRanking/new/astra,2775637730,polish,7,False,43,3518,19,0,False
normal/medium/handRanking/new/astra,2775637731,polish,8,False,53,4821,19,2,False
normal/medium/handRanking/new/astra,2775637732,polish,8,False,53,4383,20,0,False
normal/medium/handRanking/new/astra,2775637733,polish,8,False,53,5120,20,0,False
normal/medium/handRanking/new/astra,2775637734,polish,8,False,53,4536,21,0,False
normal/medium/handRanking/new/astra,2775637735,polish,8,False,53,6021,22,0,False
normal/medium/handRanking/new/astra,2775637736,polish,5,False,26,2093,16,1,False
normal/medium/handRanking/new/astra,2775637737,polish,11,False,89,10493,33,2,False
normal/medium/handRanking/new/astra,2775637738,polish,9,False,63,7260,25,0,False
normal/medium/handRanking/new/astra,2775637739,polish,6,False,33,3989,13,0,False
normal/medium/handRanking/new/astra,2775637740,polish,11,False,89,10365,33,1,False
normal/medium/handRanking/new/astra,2775637741,polish,8,False,53,5447,17,0,False
normal/medium/handRanking/new/astra,2775637742,polish,7,False,43,4590,18,0,False
normal/medium/handRanking/new/astra,2775637743,polish,8,False,53,4691,24,0,False
normal/medium/handRanking/new/astra,2775637744,polish,8,False,53,4861,19,0,False
normal/medium/handRanking/new/astra,2775637745,polish,4,False,19,1532,10,1,False
normal/medium/handRanking/new/astra,2775637746,polish,8,False,53,4393,19,2,False
normal/medium/handRanking/new/astra,2775637747,polish,6,False,33,3422,15,0,False
normal/medium/handRanking/new/astra,2775637748,polish,7,False,43,3889,20,0,False
normal/medium/handRanking/new/astra,2775637749,polish,8,False,53,5701,18,0,False
normal/medium/handRanking/new/astra,2775637750,polish,9,False,63,6543,25,0,False
normal/medium/handRanking/new/astra,2775637751,polish,9,False,63,6401,27,2,False
normal/medium/handRanking/new/astra,2775637752,polish,11,False,89,9897,28,0,False
normal/medium/handRanking/new/astra,2775637753,polish,8,False,53,5379,19,0,False
normal/medium/handRanking/new/astra,2775637754,polish,6,False,33,2974,14,1,False
normal/medium/handRanking/new/astra,2775637755,polish,7,False,43,4319,17,0,False
normal/medium/handRanking/new/astra,2775637756,polish,6,False,33,3638,16,1,False
normal/medium/handRanking/new/astra,2775637757,polish,8,False,53,5232,23,1,False
normal/medium/handRanking/new/astra,2775637758,polish,7,False,43,4108,16,0,False
normal/medium/handRanking/new/astra,2775637759,polish,7,False,43,3924,14,0,False
normal/medium/handRanking/new/astra,2775637760,polish,6,False,33,2756,19,1,False
normal/medium/handRanking/new/astra,2775637761,polish,8,False,53,5057,21,1,False
normal/medium/handRanking/new/astra,2775637762,polish,11,False,89,10467,30,1,False
normal/medium/handRanking/new/astra,2775637763,polish,7,False,43,4535,18,1,False
normal/medium/handRanking/new/astra,2775637764,polish,7,False,43,4645,13,0,False
normal/medium/handRanking/new/astra,2775637765,polish,9,False,63,6238,27,0,False
normal/medium/handRanking/new/astra,2775637766,polish,9,False,63,6494,24,1,False
normal/medium/handRanking/new/astra,2775637767,polish,6,False,33,2892,20,1,False
normal/medium/handRanking/new/astra,2775637768,polish,7,False,43,3444,15,1,False
normal/medium/handRanking/new/astra,2775637769,polish,7,False,43,4183,21,0,False
normal/medium/handRanking/new/astra,2775637770,polish,9,False,63,6114,25,1,False
normal/medium/handRanking/new/astra,2775637771,polish,9,False,63,6594,26,1,False
normal/medium/handRanking/new/astra,2775637772,polish,6,False,33,3396,17,0,False
normal/medium/handRanking/new/astra,2775637773,polish,5,False,26,2202,11,0,False
normal/medium/handRanking/new/astra,2775637774,polish,8,False,53,5093,23,1,False
normal/medium/handRanking/new/astra,2775637775,polish,8,False,53,5215,25,0,False
normal/medium/handRanking/new/astra,2775637776,polish,7,False,43,3845,16,1,False
normal/medium/handRanking/new/astra,2775637777,polish,10,False,76,8104,30,2,False
normal/medium/handRanking/new/astra,2775637778,polish,8,False,53,5639,24,2,False
normal/medium/handRanking/new/astra,2775637779,polish,8,False,53,5052,22,0,False
normal/medium/handRanking/new/astra,2775637780,polish,10,False,76,8877,26,1,False
normal/medium/handRanking/new/astra,2775637781,polish,8,False,53,4322,18,0,False
normal/medium/handRanking/new/astra,2775637782,polish,8,False,53,6012,20,0,False
normal/medium/handRanking/new/astra,2775637783,polish,8,False,53,4334,20,4,False
normal/medium/handRanking/new/astra,2775637784,polish,7,False,43,4070,18,0,False
normal/medium/handRanking/new/astra,2775637785,polish,9,False,63,7155,18,0,False
normal/medium/handRanking/new/astra,2775637786,polish,8,False,53,5200,23,1,False
normal/medium/handRanking/new/astra,2775637787,polish,7,False,43,4289,21,0,False
normal/medium/handRanking/new/astra,2775637788,polish,7,False,43,3952,22,0,False
normal/medium/handRanking/new/astra,2775637789,polish,7,False,43,3754,20,0,False
normal/medium/handRanking/new/astra,2775637790,polish,7,False,43,3773,19,0,False
normal/medium/handRanking/new/astra,2775637791,polish,5,False,26,3013,12,0,False
normal/medium/handRanking/new/astra,2775637792,polish,6,False,33,2731,18,0,False
normal/medium/handRanking/new/astra,2775637793,polish,10,False,76,8753,25,0,False
normal/medium/handRanking/new/astra,2775637794,polish,7,False,43,4261,19,0,False
normal/medium/handRanking/new/astra,2775637795,polish,8,False,53,4777,23,2,False
normal/medium/handRanking/new/astra,2775637796,polish,6,False,33,3699,11,0,False
normal/medium/handRanking/new/astra,2775637797,polish,7,False,43,4013,16,0,False
normal/medium/handRanking/new/astra,2775637798,polish,9,False,63,7225,26,0,False
normal/medium/handRanking/new/astra,2775637799,polish,8,False,53,5200,24,0,False
normal/medium/handRanking/new/astra,2775637800,polish,8,False,53,4958,19,0,False
normal/medium/handRanking/new/astra,2775637801,polish,7,False,43,3870,18,0,False
normal/medium/handRanking/new/astra,2775637802,polish,10,False,76,8833,26,0,False
normal/medium/handRanking/new/astra,2775637803,polish,8,False,53,5478,23,0,False
normal/medium/handRanking/new/astra,2775637804,polish,10,False,76,9231,27,0,False
normal/medium/handRanking/new/astra,2775637805,polish,8,False,53,5456,22,2,False
normal/medium/handRanking/new/astra,2775637806,polish,5,False,26,2452,14,0,False
normal/medium/handRanking/new/astra,2775637807,polish,8,False,53,4640,19,1,False
normal/medium/handRanking/new/astra,2775637808,polish,8,False,53,4891,24,1,False
normal/medium/handRanking/new/astra,2775637809,polish,7,False,43,4468,19,1,False
normal/medium/handRanking/new/astra,2775637810,polish,5,False,26,2505,13,0,False
normal/medium/handRanking/new/astra,2775637811,polish,8,False,53,5189,21,0,False
normal/medium/handRanking/new/astra,2775637812,polish,7,False,43,4622,16,1,False
normal/medium/handRanking/new/astra,2775637813,polish,9,False,63,6713,22,0,False
normal/medium/handRanking/new/astra,2775637814,polish,8,False,53,5019,23,1,False
normal/medium/handRanking/new/astra,2775637815,polish,11,False,89,9633,32,1,False
normal/medium/handRanking/new/astra,2775637816,polish,6,False,33,3141,13,1,False
normal/medium/handRanking/new/astra,2775637817,polish,5,False,26,2156,11,0,False
normal/medium/handRanking/new/astra,2775637818,polish,8,False,53,5479,25,2,False
normal/medium/handRanking/new/astra,2775637819,polish,9,False,63,6977,21,1,False
normal/medium/handRanking/new/astra,2775637820,polish,7,False,43,4091,16,1,False
normal/medium/handRanking/new/astra,2775637821,polish,8,False,53,6020,21,0,False
normal/medium/handRanking/new/astra,2775637822,polish,8,False,53,5815,19,0,False
normal/medium/handRanking/new/astra,2775637823,polish,9,False,63,6152,22,1,False
normal/medium/handRanking/new/astra,2775637824,polish,8,False,53,5180,22,0,False
normal/medium/handRanking/new/astra,2775637825,polish,5,False,26,2014,12,0,False
normal/medium/handRanking/new/astra,2775637826,polish,8,False,53,4807,24,0,False
normal/medium/handRanking/new/astra,2775637827,polish,11,False,89,11081,27,0,False
normal/medium/handRanking/new/astra,2775637828,polish,9,False,63,6830,22,0,False
normal/medium/handRanking/new/astra,2775637829,polish,8,False,53,4694,17,0,False
normal/medium/handRanking/new/astra,2775637830,polish,8,False,53,5659,22,0,False
normal/medium/handRanking/new/astra,2775637831,polish,8,False,53,5428,19,0,False
normal/medium/handRanking/new/astra,2775637832,polish,7,False,43,4082,21,0,False
normal/medium/handRanking/new/astra,2775637833,polish,7,False,43,4294,15,0,False
normal/medium/handRanking/new/astra,2775637834,polish,7,False,43,4374,20,0,False
normal/medium/handRanking/new/astra,2775637835,polish,10,False,76,8103,33,0,False
normal/medium/handRanking/new/astra,2775637836,polish,10,False,76,7977,26,1,False
normal/medium/handRanking/new/astra,2775637837,polish,11,False,89,9685,26,0,False
normal/medium/handRanking/new/astra,2775637838,polish,9,False,63,6555,23,0,False
normal/medium/handRanking/new/astra,2775637839,polish,8,False,53,5544,23,2,False
normal/medium/handRanking/new/astra,2775637840,polish,4,False,19,1442,10,0,False
normal/medium/handRanking/new/astra,2775637841,polish,5,False,26,2093,12,1,False
normal/medium/handRanking/new/astra,2775637842,polish,9,False,63,7015,24,0,False
normal/medium/handRanking/new/astra,2775637843,polish,8,False,53,5208,27,1,False
normal/medium/handRanking/new/astra,2775637844,polish,8,False,53,4409,20,0,False
normal/medium/handRanking/new/astra,2775637845,polish,6,False,33,2823,15,0,False
normal/medium/handRanking/new/astra,2775637846,polish,5,False,26,2015,12,0,False
normal/medium/handRanking/new/astra,2775637847,polish,11,False,89,10201,34,1,False
normal/medium/handRanking/new/astra,2775637848,polish,9,False,63,7352,24,0,False
normal/medium/handRanking/new/astra,2775637849,polish,8,False,53,5633,22,0,False
normal/medium/handRanking/new/astra,2775637850,polish,8,False,53,5969,18,1,False
normal/medium/handRanking/new/astra,2775637851,polish,5,False,26,2970,10,0,False
normal/medium/handRanking/new/astra,2775637852,polish,2,False,8,459,8,0,False
normal/medium/handRanking/new/astra,2775637853,polish,9,False,63,6604,22,0,False
normal/medium/handRanking/new/astra,2775637854,polish,8,False,53,4942,18,2,False
normal/medium/handRanking/new/astra,2775637855,polish,7,False,43,4702,15,0,False
normal/medium/handRanking/new/astra,2775637856,polish,10,False,76,7897,32,0,False
normal/medium/handRanking/new/astra,2775637857,polish,10,False,76,9412,25,0,False
normal/medium/handRanking/new/astra,2775637858,polish,5,False,26,2155,16,0,False
normal/medium/handRanking/new/astra,2775637859,polish,5,False,26,1822,13,0,False
normal/medium/handRanking/new/astra,2775637860,polish,7,False,43,4313,20,1,False
normal/medium/handRanking/new/astra,2775637861,polish,7,False,43,4270,18,1,False
normal/medium/handRanking/new/astra,2775637862,polish,5,False,26,2605,11,1,False
normal/medium/handRanking/new/astra,2775637863,polish,9,False,63,6781,26,0,False
normal/medium/handRanking/new/astra,2775637864,polish,8,False,53,5568,20,4,False
normal/medium/handRanking/new/astra,2775637865,polish,8,False,53,4777,25,1,False
normal/medium/handRanking/new/astra,2775637866,polish,11,False,89,10272,26,1,False
normal/medium/handRanking/new/astra,2775637867,polish,7,False,43,4006,17,3,False
normal/medium/handRanking/new/astra,2775637868,polish,8,False,53,5747,21,2,False
normal/medium/handRanking/new/astra,2775637869,polish,10,False,76,8272,25,1,False
normal/medium/handRanking/new/astra,2775637870,polish,8,False,53,4867,26,0,False
normal/medium/handRanking/new/astra,2775637871,polish,11,False,89,11189,31,0,False
normal/medium/handRanking/new/astra,2775637872,polish,7,False,43,4262,20,0,False
normal/medium/handRanking/new/astra,2775637873,polish,7,False,43,4012,17,0,False
normal/medium/handRanking/new/astra,2775637874,polish,11,False,89,10794,27,0,False
normal/medium/handRanking/new/astra,2775637875,polish,7,False,43,3974,16,0,False
normal/medium/handRanking/new/astra,2775637876,polish,8,False,53,4922,20,0,False
normal/medium/handRanking/new/astra,2775637877,polish,7,False,43,4261,17,0,False
normal/medium/handRanking/new/astra,2775637878,polish,8,False,53,5450,23,0,False
normal/medium/handRanking/new/astra,2775637879,polish,8,False,53,5450,21,0,False
normal/medium/handRanking/new/astra,2775637880,polish,8,False,53,5193,21,1,False
normal/medium/handRanking/new/astra,2775637881,polish,11,False,89,10832,31,2,False
normal/medium/handRanking/new/astra,2775637882,polish,8,False,53,4706,22,0,False
normal/medium/handRanking/new/astra,2775637883,polish,8,False,53,5778,20,0,False
normal/medium/handRanking/new/astra,2775637884,polish,9,False,63,6307,22,0,False
normal/medium/handRanking/new/astra,2775637885,polish,7,False,43,3797,17,0,False
normal/medium/handRanking/new/astra,2775637886,polish,7,False,43,3612,15,1,False
normal/medium/handRanking/new/astra,2775637887,polish,8,False,53,4625,21,0,False
normal/medium/handRanking/new/astra,2775637888,polish,8,False,53,5302,23,0,False
normal/medium/handRanking/new/astra,2775637889,polish,9,False,63,6776,22,0,False
normal/medium/handRanking/new/astra,2775637890,polish,8,False,53,5577,19,0,False
normal/medium/handRanking/new/astra,2775637891,polish,8,False,53,5077,19,0,False
normal/medium/handRanking/new/astra,2775637892,polish,8,False,53,5243,20,0,False
